"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.507998437E0,-1.275247633E-1,3.969586641E-2,-9.895245552E0
1.511998437E0,-1.181394905E-1,4.411077127E-2,-9.903797150E0
1.516000000E0,-1.229566187E-1,5.468356609E-2,-9.899468422E0
1.519998437E0,-1.205528378E-1,5.541140214E-2,-9.876675606E0
1.523998437E0,-1.106408462E-1,4.774995893E-2,-9.880592346E0
1.527998437E0,-1.119145676E-1,5.193502456E-2,-9.883915901E0
1.532000000E0,-1.189247891E-1,5.259582028E-2,-9.896499634E0
1.535998437E0,-1.322939992E-1,6.055415049E-2,-9.899889946E0
1.539998437E0,-1.398980021E-1,4.930140451E-2,-9.892908096E0
1.543998437E0,-1.176414937E-1,5.988377333E-2,-9.880056381E0
1.548000000E0,-1.164827049E-1,5.224148184E-2,-9.897055626E0
1.551998437E0,-1.220851392E-1,5.563167110E-2,-9.891777992E0
1.555998437E0,-1.154867113E-1,6.116706505E-2,-9.885955811E0
1.559998437E0,-1.307425648E-1,5.463568121E-2,-9.885400772E0
1.563998437E0,-1.124317124E-1,6.225882098E-2,-9.892352104E0
1.567998437E0,-1.174212247E-1,5.525817350E-2,-9.888607979E0
1.571998437E0,-1.191259027E-1,5.044104159E-2,-9.878170013E0
1.575998437E0,-1.193270087E-1,6.473921239E-2,-9.896059990E0
1.579998437E0,-1.181682199E-1,5.121676251E-2,-9.891788483E0
1.583998437E0,-1.154100969E-1,6.422206759E-2,-9.898789406E0
1.587998437E0,-1.198441610E-1,6.772717834E-2,-9.887890816E0
1.592000000E0,-1.249677539E-1,4.838202521E-2,-9.899994850E0
1.595998437E0,-1.265862286E-1,4.963658750E-2,-9.896374702E0
1.599998437E0,-1.278982610E-1,6.110002846E-2,-9.902379990E0
1.603998437E0,-1.113399565E-1,7.108864188E-2,-9.903739929E0
1.608000000E0,-1.144619957E-1,5.206909776E-2,-9.888733864E0
1.612000000E0,-1.132553145E-1,5.463568121E-2,-9.895944595E0
1.615998437E0,-1.224586293E-1,6.277596951E-2,-9.894344330E0
1.619998437E0,-1.246612966E-1,6.701849401E-2,-9.886615753E0
1.624000000E0,-1.190397143E-1,5.527732894E-2,-9.889355659E0
1.627998437E0,-1.254753172E-1,5.924212560E-2,-9.887382507E0
1.631998437E0,-1.372835189E-1,7.739975303E-2,-9.881349564E0
1.635998437E0,-1.232056171E-1,7.531201094E-2,-9.880496979E0
1.640000000E0,-1.185512915E-1,5.968265980E-2,-9.877039909E0
1.643998437E0,-1.221617535E-1,5.301720276E-2,-9.898902893E0
1.647998437E0,-1.081413031E-1,5.527732894E-2,-9.884250641E0
1.651998437E0,-1.183884889E-1,5.159026012E-2,-9.901182175E0
1.656000000E0,-1.153239086E-1,5.492299050E-2,-9.897649765E0
1.659998437E0,-1.152664497E-1,5.641696975E-2,-9.879913330E0
1.663998437E0,-1.185129881E-1,5.957731605E-2,-9.886109352E0
1.667998437E0,-1.238664165E-1,5.526775494E-2,-9.897199631E0
1.672000000E0,-1.147971824E-1,5.053680763E-2,-9.891386032E0
1.676000000E0,-1.359044611E-1,5.825571343E-2,-9.891960144E0
1.679998437E0,-1.362204999E-1,6.119579822E-2,-9.891893387E0
1.683998437E0,-1.139927283E-1,5.235640332E-2,-9.892037392E0
1.688000000E0,-1.159847081E-1,5.602432042E-2,-9.882996559E0
1.691998437E0,-1.231864616E-1,5.919424444E-2,-9.888618469E0
1.696000000E0,-1.099704728E-1,4.870763794E-2,-9.880688667E0
1.699998437E0,-1.132074371E-1,3.976290300E-2,-9.888723373E0
1.704000000E0,-1.179000735E-1,4.154418781E-2,-9.876436234E0
1.707998437E0,-1.177947223E-1,4.670608416E-2,-9.893521309E0
1.711998437E0,-1.109281555E-1,5.572744086E-2,-9.891088486E0
1.716000000E0,-1.163390502E-1,5.026865751E-2,-9.906143188E0
1.720000000E0,-1.320258677E-1,6.795702130E-2,-9.888263702E0
1.723998437E0,-1.236844659E-1,5.904101580E-2,-9.897390366E0
1.727998437E0,-1.134181246E-1,7.064810395E-2,-9.891013145E0
1.731998437E0,-1.201697662E-1,4.731900245E-2,-9.896212578E0
1.735998437E0,-1.234258860E-1,6.123410538E-2,-9.879433632E0
1.739998437E0,-1.018206105E-1,5.408022553E-2,-9.894794464E0
1.743998437E0,-1.157452837E-1,4.848737270E-2,-9.886147499E0
1.748000000E0,-1.310202926E-1,4.733815789E-2,-9.888216019E0
1.751998437E0,-1.249294430E-1,5.385038257E-2,-9.893013954E0
1.755998437E0,-1.185417175E-1,6.752606481E-2,-9.877939224E0
1.759998437E0,-1.185800284E-1,6.673119217E-2,-9.891357422E0
1.764000000E0,-1.169902757E-1,6.406883895E-2,-9.891021729E0
1.768000000E0,-9.928275645E-2,6.728664041E-2,-9.894248962E0
1.771998437E0,-1.187524050E-1,5.240428448E-2,-9.889355659E0
1.775998437E0,-1.184842512E-1,4.342124239E-2,-9.886941910E0
1.780000000E0,-1.300530434E-1,5.821740627E-2,-9.888819695E0
1.783998437E0,-1.172871515E-1,5.899313092E-2,-9.887536049E0
1.787998437E0,-1.318534762E-1,6.405925751E-2,-9.880104065E0
1.791998437E0,-1.244889125E-1,7.279331237E-2,-9.887478828E0
1.796000000E0,-1.179000735E-1,6.287173927E-2,-9.916582108E0
1.799998437E0,-1.169711128E-1,5.905058980E-2,-9.892343521E0
1.803998437E0,-1.128052026E-1,4.487691447E-2,-9.890954971E0
1.807998437E0,-1.329931170E-1,5.241386592E-2,-9.899343491E0
1.812000000E0,-1.185034066E-1,5.673300102E-2,-9.882354736E0
1.815998437E0,-1.227842420E-1,4.819048941E-2,-9.897026062E0
1.819998437E0,-1.237993836E-1,4.684016109E-2,-9.891826630E0
1.823998437E0,-1.257434785E-1,5.682877079E-2,-9.899430275E0
1.828000000E0,-1.192791313E-1,5.963477865E-2,-9.884816170E0
1.831998437E0,-1.146918386E-1,5.001965910E-2,-9.876033783E0
1.835998437E0,-1.102003157E-1,6.422206759E-2,-9.886789322E0
1.839998437E0,-1.244314462E-1,5.839936808E-2,-9.892793655E0
1.844000000E0,-1.225256622E-1,5.676173419E-2,-9.890850067E0
1.847998437E0,-1.045595780E-1,5.348646641E-2,-9.891501427E0
1.851998437E0,-1.115506440E-1,5.338112265E-2,-9.901747704E0
1.855998437E0,-1.263180822E-1,5.602432042E-2,-9.887353897E0
1.860000000E0,-1.319875419E-1,5.023035035E-2,-9.879241943E0
1.863998437E0,-1.223915964E-1,5.127422512E-2,-9.878122330E0
1.867998437E0,-1.155729070E-1,6.135860085E-2,-9.886827469E0
1.872001562E0,-1.310969144E-1,4.540364072E-2,-9.903682709E0
1.876000000E0,-1.319205165E-1,4.563348368E-2,-9.898750305E0
1.879998437E0,-1.242207661E-1,5.135083944E-2,-9.886328697E0
1.883998437E0,-1.247379109E-1,5.227021128E-2,-9.886491776E0
1.887998437E0,-1.143757999E-1,5.598601326E-2,-9.874712944E0
1.891998437E0,-1.222575158E-1,5.314170197E-2,-9.895743370E0
1.895998437E0,-1.368621588E-1,6.076483801E-2,-9.888847351E0
1.899998437E0,-1.313746274E-1,6.652049720E-2,-9.885792732E0
1.903998437E0,-1.246900260E-1,5.592855066E-2,-9.887325287E0
1.908000000E0,-1.063791737E-1,5.779602751E-2,-9.894230843E0
1.911998437E0,-1.146343797E-1,6.741113961E-2,-9.905645370E0
1.916000000E0,-1.283100545E-1,4.755842313E-2,-9.888243675E0
1.920000000E0,-1.222000569E-1,5.311297253E-2,-9.877030373E0
1.924000000E0,-1.216924787E-1,5.209782720E-2,-9.891606331E0
1.927998437E0,-1.195951626E-1,4.639005288E-2,-9.891845703E0
1.931998437E0,-1.225256622E-1,6.608954817E-2,-9.875363350E0
1.936000000E0,-1.206581891E-1,5.115929991E-2,-9.881885529E0
1.940000000E0,-1.132936254E-1,5.656062067E-2,-9.883522987E0
1.943998437E0,-1.249294430E-1,5.748957023E-2,-9.895418167E0
1.947998437E0,-1.220468283E-1,5.005796999E-2,-9.896049500E0
1.952000000E0,-1.226597428E-1,5.664681271E-2,-9.890371323E0
1.955998437E0,-1.117230281E-1,5.893566832E-2,-9.884241104E0
1.959998437E0,-1.158027500E-1,5.594770610E-2,-9.894124985E0
1.963998437E0,-1.137437373E-1,5.398445949E-2,-9.889144897E0
1.968000000E0,-1.091947481E-1,5.994123593E-2,-9.887209892E0
1.971998437E0,-1.252359003E-1,6.282385439E-2,-9.889116287E0
1.975998437E0,-1.117900610E-1,5.167644843E-2,-9.888742447E0
1.979998437E0,-1.290283203E-1,5.689580739E-2,-9.873304367E0
1.984000000E0,-1.331750751E-1,5.744168907E-2,-9.891222954E0
1.987998437E0,-1.052586809E-1,5.745126307E-2,-9.887602806E0
1.991998437E0,-1.024430990E-1,4.722323641E-2,-9.892774582E0
1.995998437E0,-1.303882301E-1,5.809291080E-2,-9.904535294E0
2.000000000E0,-1.247283295E-1,6.042007357E-2,-9.896317482E0
2.003998437E0,-1.199016199E-1,5.714480579E-2,-9.896011353E0
2.007998437E0,-1.140597686E-1,5.920381844E-2,-9.885697365E0
2.011998437E0,-1.164827049E-1,4.986643046E-2,-9.888588905E0
2.016000000E0,-1.063600183E-1,4.903325066E-2,-9.881071091E0
2.020000000E0,-1.087829545E-1,5.374504253E-2,-9.881032944E0
2.023998437E0,-9.949344397E-2,6.518932432E-2,-9.889451027E0
2.027998437E0,-1.191067398E-1,4.657201096E-2,-9.897677422E0
2.032000000E0,-1.279174089E-1,5.055596307E-2,-9.895838737E0
2.035998437E0,-1.214817986E-1,5.001008511E-2,-9.874358177E0
2.039998437E0,-1.259733140E-1,5.630204827E-2,-9.885687828E0
2.043998437E0,-1.233301163E-1,5.427176133E-2,-9.882163048E0
2.048000000E0,-1.117613390E-1,7.012137771E-2,-9.884700775E0
2.051998437E0,-1.258296669E-1,6.260358542E-2,-9.895187378E0
2.055998437E0,-1.193940490E-1,5.212656036E-2,-9.872222900E0
2.059998437E0,-1.140693426E-1,4.852567986E-2,-9.886952400E0
2.064000000E0,-1.040807366E-1,5.414726585E-2,-9.883647919E0
2.067998437E0,-1.120007560E-1,5.103480443E-2,-9.865136147E0
2.071998437E0,-1.198058575E-1,4.800853506E-2,-9.885448456E0
2.075998437E0,-1.229566187E-1,4.029920325E-2,-9.895848274E0
2.080000000E0,-1.216350272E-1,4.792233929E-2,-9.898156166E0
2.083998437E0,-1.190684363E-1,5.407065153E-2,-9.889738083E0
2.087998437E0,-1.229757741E-1,6.651092321E-2,-9.893416405E0
2.092000000E0,-1.159655526E-1,6.110002846E-2,-9.876379013E0
2.096000000E0,-1.209071875E-1,5.852386355E-2,-9.886502266E0
2.099998437E0,-1.208880320E-1,5.909847468E-2,-9.889509201E0
2.103998437E0,-1.243069544E-1,5.961562321E-2,-9.888829231E0
2.108000000E0,-1.255615205E-1,6.204812974E-2,-9.885993958E0
2.112000000E0,-1.136958450E-1,4.754884541E-2,-9.885428429E0
2.115998437E0,-1.093192548E-1,4.638047516E-2,-9.884183884E0
2.120000000E0,-1.215488315E-1,6.304412335E-2,-9.883782387E0
2.124000000E0,-1.165784672E-1,5.426218733E-2,-9.887775421E0
2.128000000E0,-1.241441518E-1,6.123410538E-2,-9.890514374E0
2.131998437E0,-1.247857884E-1,5.221274868E-2,-9.888607979E0
2.135998437E0,-1.205336899E-1,5.956773832E-2,-9.886578560E0
2.140000000E0,-1.232630759E-1,6.893385202E-2,-9.877078056E0
2.143998437E0,-1.197866946E-1,6.714299321E-2,-9.891212463E0
2.147998437E0,-1.262031645E-1,6.007530913E-2,-9.909572601E0
2.151998437E0,-1.171243414E-1,5.020162091E-2,-9.894995689E0
2.156000000E0,-1.212998331E-1,4.159207270E-2,-9.891999245E0
2.159998437E0,-1.217690930E-1,6.060203165E-2,-9.884202957E0
2.163998437E0,-1.177755743E-1,5.769068375E-2,-9.881914139E0
2.167998437E0,-1.192791313E-1,4.603571072E-2,-9.884662628E0
2.172000000E0,-1.186757907E-1,5.648400635E-2,-9.894230843E0
2.175998437E0,-1.137533113E-1,6.320692599E-2,-9.893195152E0
2.180000000E0,-1.140501946E-1,5.308423936E-2,-9.894163132E0
2.183998437E0,-1.151515245E-1,5.228936300E-2,-9.887056351E0
2.188000000E0,-1.049330756E-1,5.527732894E-2,-9.899076462E0
2.191998437E0,-1.217882559E-1,6.281428039E-2,-9.893099785E0
2.196000000E0,-1.132265851E-1,6.606081128E-2,-9.891501427E0
2.199998437E0,-1.188481748E-1,6.088934094E-2,-9.882220268E0
2.204000000E0,-1.130829304E-1,6.657795608E-2,-9.876044273E0
2.207998437E0,-1.202751175E-1,6.654923409E-2,-9.891625404E0
2.211998437E0,-1.204570755E-1,6.032430753E-2,-9.890419006E0
2.215998437E0,-1.246229857E-1,6.481582671E-2,-9.899046898E0
2.220000000E0,-1.235791147E-1,6.919243187E-2,-9.889939308E0
2.223998437E0,-1.110813841E-1,5.951027572E-2,-9.882134438E0
2.227998437E0,-1.184555218E-1,6.428910047E-2,-9.878333092E0
2.231998437E0,-1.081221476E-1,5.483679473E-2,-9.874932289E0
2.236000000E0,-1.081604511E-1,5.776729807E-2,-9.888675690E0
2.240000000E0,-1.142129973E-1,6.075526029E-2,-9.889307976E0
2.243998437E0,-1.211849153E-1,4.441722855E-2,-9.895465851E0
2.248000000E0,-1.240962595E-1,5.691496283E-2,-9.882316589E0
2.252000000E0,-1.181394905E-1,7.164409012E-2,-9.881397247E0
2.255998437E0,-1.242877990E-1,6.235458702E-2,-9.889078140E0
2.260000000E0,-1.274289936E-1,4.618893936E-2,-9.899277687E0
2.264000000E0,-1.048660353E-1,4.863102362E-2,-9.896490097E0
2.268000000E0,-1.154771373E-1,6.230670586E-2,-9.896327019E0
2.271998437E0,-1.265958101E-1,5.178179592E-2,-9.905827522E0
2.275998437E0,-1.135617718E-1,6.322608143E-2,-9.901317596E0
2.280000000E0,-1.184076369E-1,5.545929074E-2,-9.896575928E0
2.283998437E0,-1.296699643E-1,7.173028588E-2,-9.890648842E0
2.287998437E0,-1.179000735E-1,6.122452393E-2,-9.899564743E0
2.291998437E0,-1.167029664E-1,6.381984055E-2,-9.894881248E0
2.296000000E0,-1.172584221E-1,5.533478782E-2,-9.889489174E0
2.300000000E0,-1.242782176E-1,5.081453547E-2,-9.885687828E0
2.303998437E0,-1.214817986E-1,4.364151135E-2,-9.883388519E0
2.307998437E0,-1.228704304E-1,4.590163380E-2,-9.889259338E0
2.312000000E0,-1.190684363E-1,6.163632870E-2,-9.894085884E0
2.315998437E0,-1.207826808E-1,6.339845806E-2,-9.884318352E0
2.319998437E0,-1.240483746E-1,6.038176641E-2,-9.880736351E0
2.323998437E0,-1.176510677E-1,6.980534643E-2,-9.886090279E0
2.328000000E0,-1.272087246E-1,6.825389713E-2,-9.884413719E0
2.331998437E0,-1.196047366E-1,7.513962686E-2,-9.891146660E0
2.336000000E0,-1.222862452E-1,5.683834851E-2,-9.885352135E0
2.339998437E0,-1.253987104E-1,5.824613944E-2,-9.892668724E0
2.344000000E0,-1.191546321E-1,5.012500659E-2,-9.876713753E0
2.347998437E0,-1.265191883E-1,5.470272154E-2,-9.893856049E0
2.351998437E0,-1.259445846E-1,6.472006440E-2,-9.890208244E0
2.355998437E0,-1.187140942E-1,6.645346433E-2,-9.904065132E0
2.360000000E0,-1.140214652E-1,4.486734048E-2,-9.898893356E0
2.364000000E0,-1.204762235E-1,6.337931007E-2,-9.889116287E0
2.367998437E0,-1.221042871E-1,6.090849265E-2,-9.899506569E0
2.371998437E0,-1.259158552E-1,6.331226975E-2,-9.901393890E0
2.376000000E0,-1.193844751E-1,5.444414541E-2,-9.900598526E0
2.379998437E0,-1.109185815E-1,6.159802154E-2,-9.898156166E0
2.384000000E0,-1.169615388E-1,5.603389814E-2,-9.876953125E0
2.387998437E0,-1.139256954E-1,5.932832137E-2,-9.888273239E0
2.392000000E0,-1.262893528E-1,6.064033881E-2,-9.896557808E0
2.395998437E0,-1.150844842E-1,5.330450833E-2,-9.894459724E0
2.400000000E0,-1.144045368E-1,5.268201604E-2,-9.878476143E0
2.403998437E0,-1.101141274E-1,5.727888271E-2,-9.888532639E0
2.408000000E0,-1.120677963E-1,5.609135702E-2,-9.883705139E0
2.411998437E0,-1.211466044E-1,6.980534643E-2,-9.883886337E0
2.415998437E0,-9.703220427E-2,5.424303561E-2,-9.886482239E0
2.420000000E0,-1.274673045E-1,5.414726585E-2,-9.880592346E0
2.424000000E0,-1.167795807E-1,5.261497572E-2,-9.881579399E0
2.427998437E0,-1.180820316E-1,6.318777055E-2,-9.889498711E0
2.431998437E0,-1.200069636E-1,6.079356745E-2,-9.901432037E0
2.436000000E0,-1.049234942E-1,6.277596951E-2,-9.902533531E0
2.440000000E0,-1.191737801E-1,5.596685782E-2,-9.891031265E0
2.443998437E0,-1.147492975E-1,4.851610214E-2,-9.891357422E0
2.447998437E0,-1.151611060E-1,6.548620760E-2,-9.878897667E0
2.452000000E0,-1.151898354E-1,6.658753753E-2,-9.892065048E0
2.456000000E0,-1.237610802E-1,6.106172130E-2,-9.883072853E0
2.459998437E0,-1.139927283E-1,5.021119863E-2,-9.890782356E0
2.463998437E0,-1.183693334E-1,4.727111757E-2,-9.898366928E0
2.468000000E0,-1.155345961E-1,5.287355185E-2,-9.888607979E0
2.471998437E0,-1.145673394E-1,6.791871786E-2,-9.881320000E0
2.475998437E0,-1.211370304E-1,7.003518939E-2,-9.894077301E0
2.480000000E0,-1.320737451E-1,5.450160429E-2,-9.887843132E0
2.484000000E0,-1.089170203E-1,5.415683985E-2,-9.892630577E0
2.487998437E0,-1.279653013E-1,4.859271646E-2,-9.903242111E0
2.491998437E0,-1.346116066E-1,5.533478782E-2,-9.884174347E0
2.495998437E0,-1.278408021E-1,5.297889560E-2,-9.901776314E0
2.500000000E0,-1.352819651E-1,4.855440930E-2,-9.890140533E0
2.503998437E0,-1.239909232E-1,5.614881963E-2,-9.880209923E0
2.508000000E0,-1.185704395E-1,6.492117047E-2,-9.879060745E0
2.512000000E0,-1.248624027E-1,6.830178946E-2,-9.883485794E0
2.516000000E0,-1.104110032E-1,5.257666856E-2,-9.887631416E0
2.520000000E0,-1.109664589E-1,7.130890340E-2,-9.884854317E0
2.524000000E0,-1.125370562E-1,6.337931007E-2,-9.890887260E0
2.528000000E0,-1.245463714E-1,6.611827016E-2,-9.889422417E0
2.532000000E0,-1.182065308E-1,5.482721701E-2,-9.889710426E0
2.536000000E0,-1.189535111E-1,6.266104430E-2,-9.889451027E0
2.540000000E0,-1.179288030E-1,7.084921747E-2,-9.884835243E0
2.544000000E0,-1.215009466E-1,5.908889696E-2,-9.886846542E0
2.548000000E0,-1.140693426E-1,6.872316450E-2,-9.891490936E0
2.552000000E0,-1.197196692E-1,5.280651152E-2,-9.884327888E0
2.556000000E0,-1.178521886E-1,5.992208049E-2,-9.892037392E0
2.560000000E0,-1.111963019E-1,6.946057826E-2,-9.892553329E0
2.564000000E0,-1.167316958E-1,6.725791097E-2,-9.902054787E0
2.567998437E0,-1.249198690E-1,7.404786348E-2,-9.892850876E0
2.572000000E0,-1.283100545E-1,6.173209846E-2,-9.893253326E0
2.575998437E0,-1.369962096E-1,4.993347079E-2,-9.894153595E0
2.580000000E0,-1.333091408E-1,5.175306275E-2,-9.893281937E0
2.583998437E0,-1.127860546E-1,4.669651017E-2,-9.897064209E0
2.587998437E0,-1.215679869E-1,5.822698772E-2,-9.888119698E0
2.592000000E0,-1.130733564E-1,6.072653085E-2,-9.891931534E0
2.596000000E0,-1.205336899E-1,5.759491771E-2,-9.897811890E0
2.599998437E0,-1.172967330E-1,6.061160937E-2,-9.893491745E0
2.603998437E0,-1.238568425E-1,7.143340260E-2,-9.881340027E0
2.608000000E0,-1.241824552E-1,6.438487023E-2,-9.876157761E0
2.612000000E0,-1.233013868E-1,5.818868056E-2,-9.886952400E0
2.616000000E0,-1.267586201E-1,5.855259672E-2,-9.882210732E0
2.619998437E0,-1.176319197E-1,5.885905400E-2,-9.880209923E0
2.624000000E0,-1.092234775E-1,6.404010952E-2,-9.889738083E0
2.627998437E0,-1.218361333E-1,6.665457040E-2,-9.872749329E0
2.631998437E0,-1.188002825E-1,5.067088455E-2,-9.880555153E0
2.635998437E0,-1.197866946E-1,5.396530405E-2,-9.886117935E0
2.640000000E0,-1.214530617E-1,5.813121796E-2,-9.885084152E0
2.643998437E0,-1.224107444E-1,5.652231351E-2,-9.878160477E0
2.647998437E0,-1.147301495E-1,6.713341177E-2,-9.880602837E0
2.651998437E0,-1.120677963E-1,4.722323641E-2,-9.881071091E0
2.656000000E0,-1.226597428E-1,5.857175216E-2,-9.888320923E0
2.659998437E0,-1.137437373E-1,5.798756331E-2,-9.887133598E0
2.663998437E0,-1.088021025E-1,7.615476847E-2,-9.884940147E0
2.667998437E0,-1.116942987E-1,6.464345008E-2,-9.878303528E0
2.672000000E0,-1.208401471E-1,6.771759689E-2,-9.892055511E0
2.675998437E0,-1.299859881E-1,6.357084215E-2,-9.892688751E0
2.680000000E0,-1.119049937E-1,6.054457277E-2,-9.898865700E0
2.683998437E0,-1.091660261E-1,4.602613300E-2,-9.888043404E0
2.688000000E0,-1.207156554E-1,4.331589863E-2,-9.881320000E0
2.691998437E0,-1.188864857E-1,5.815037340E-2,-9.885237694E0
2.695998437E0,-1.193078607E-1,5.862921104E-2,-9.872806549E0
2.699998437E0,-1.167029664E-1,5.731718987E-2,-9.892123222E0
2.704000000E0,-1.295646280E-1,5.349604413E-2,-9.892209053E0
2.707998437E0,-1.201410443E-1,6.611827016E-2,-9.881224632E0
2.711998437E0,-1.192120910E-1,8.077079058E-2,-9.890016556E0
2.715998437E0,-1.266724169E-1,4.996220022E-2,-9.875497818E0
2.720000000E0,-1.243261024E-1,4.992389306E-2,-9.882804871E0
2.723998437E0,-1.106216982E-1,4.987601191E-2,-9.893980980E0
2.727998437E0,-1.110526472E-1,5.569870770E-2,-9.890475273E0
2.731998437E0,-1.016769558E-1,5.326620117E-2,-9.892497063E0
2.736000000E0,-1.189535111E-1,6.212474406E-2,-9.883216858E0
2.739998437E0,-1.130733564E-1,5.085284263E-2,-9.880132675E0
2.743998437E0,-1.169806942E-1,5.443457142E-2,-9.885553360E0
2.747998437E0,-1.114069894E-1,5.805460364E-2,-9.886147499E0
2.751998437E0,-1.164731234E-1,5.668511987E-2,-9.882421494E0
2.755998437E0,-1.090127975E-1,6.045838073E-2,-9.889921188E0
2.760000000E0,-1.231673136E-1,4.470453411E-2,-9.885543823E0
2.764000000E0,-1.078827307E-1,6.753564626E-2,-9.887516975E0
2.768000000E0,-1.036402062E-1,6.436571479E-2,-9.881043434E0
2.772000000E0,-1.114740297E-1,6.909666210E-2,-9.890581131E0
2.775998437E0,-1.111101136E-1,6.129156426E-2,-9.885093689E0
2.780000000E0,-1.159368232E-1,4.137180746E-2,-9.898644447E0
2.784000000E0,-1.267873496E-1,6.178955734E-2,-9.890974045E0
2.787998437E0,-1.312405616E-1,5.312254652E-2,-9.896510124E0
2.791998437E0,-1.233301163E-1,4.348828271E-2,-9.889661789E0
2.796000000E0,-1.090127975E-1,5.091030523E-2,-9.882039070E0
2.799998437E0,-1.132457405E-1,6.854120642E-2,-9.884720802E0
2.803998437E0,-1.242494881E-1,4.868848249E-2,-9.886204720E0
2.807998437E0,-1.163103208E-1,5.078580603E-2,-9.891836166E0
2.812000000E0,-1.119049937E-1,6.876147538E-2,-9.888628006E0
2.815998437E0,-1.108898446E-1,6.495948136E-2,-9.892754555E0
2.819998437E0,-1.100566611E-1,5.892609432E-2,-9.883044243E0
2.823998437E0,-1.085626855E-1,4.067269713E-2,-9.886386871E0
2.828000000E0,-1.166455075E-1,6.149267405E-2,-9.888024330E0
2.831998437E0,-1.333857775E-1,6.106172130E-2,-9.880506516E0
2.835998437E0,-1.199878156E-1,5.503791198E-2,-9.890092850E0
2.839998437E0,-1.125849411E-1,6.464345008E-2,-9.897916794E0
2.844000000E0,-1.354160458E-1,6.006573141E-2,-9.893549919E0
2.848000000E0,-1.229949296E-1,5.950070173E-2,-9.891625404E0
2.851998437E0,-1.180149913E-1,6.260358542E-2,-9.878504753E0
2.855998437E0,-1.060727164E-1,5.310339481E-2,-9.891720772E0
2.860000000E0,-1.163773611E-1,5.363012105E-2,-9.895033836E0
2.863998437E0,-1.272949129E-1,6.286215782E-2,-9.896930695E0
2.867998437E0,-1.230811253E-1,6.390602887E-2,-9.898328781E0
2.871998437E0,-1.040424258E-1,4.353616387E-2,-9.892467499E0
2.876000000E0,-1.181394905E-1,4.806599393E-2,-9.885534286E0
2.879998437E0,-1.168178841E-1,6.334099919E-2,-9.881215096E0
2.883998437E0,-1.174403876E-1,6.730580330E-2,-9.880305290E0
2.887998437E0,-1.179575250E-1,5.276820436E-2,-9.879874229E0
2.891998437E0,-1.232343540E-1,4.652412981E-2,-9.889528275E0
2.895998437E0,-1.360960156E-1,3.402639553E-2,-9.884288788E0
2.899998437E0,-1.310298741E-1,4.720408097E-2,-9.885025978E0
2.903998437E0,-1.296603829E-1,5.167644843E-2,-9.870604515E0
2.907998437E0,-1.241632998E-1,5.473145097E-2,-9.890419006E0
2.911998437E0,-1.127381697E-1,6.945100427E-2,-9.869626999E0
2.915998437E0,-1.145290285E-1,6.471048295E-2,-9.893559456E0
2.920000000E0,-1.302254200E-1,5.253836140E-2,-9.896921158E0
2.924000000E0,-1.214722171E-1,4.950251430E-2,-9.899401665E0
2.927998437E0,-1.139448434E-1,5.514325202E-2,-9.886807442E0
2.931998437E0,-1.251784414E-1,5.324704573E-2,-9.884998322E0
2.936000000E0,-1.283962578E-1,5.159983411E-2,-9.891720772E0
2.940000000E0,-1.212615296E-1,7.492893934E-2,-9.887201309E0
2.943998437E0,-1.197675467E-1,5.170518160E-2,-9.884567261E0
2.947998437E0,-1.222096309E-1,5.315127969E-2,-9.880555153E0
2.952000000E0,-1.051916406E-1,5.218401924E-2,-9.887967110E0
2.956000000E0,-1.111101136E-1,5.750872567E-2,-9.884424210E0
2.959998437E0,-1.221617535E-1,4.926309735E-2,-9.881186485E0
2.963998437E0,-1.235025004E-1,5.888778716E-2,-9.888934135E0
2.968000000E0,-1.127285883E-1,5.556463078E-2,-9.891634941E0
2.972000000E0,-1.169136614E-1,6.421248615E-2,-9.894583702E0
2.975998437E0,-1.275822222E-1,6.099468097E-2,-9.888857841E0
