"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.130000000E0,-2.113999873E-1,-7.819999754E-2,-1.092000008E-1,2.504592470E-1
9.140000000E0,-1.824999899E-1,1.019999944E-2,-1.287999898E-1,2.236061799E-1
9.150000000E0,-2.709999979E-1,-4.849999771E-2,-3.070000000E-2,2.770121633E-1
9.160000000E0,-4.377000034E-1,-5.810000002E-2,-5.040000007E-2,4.444064164E-1
9.170000000E0,-3.300999999E-1,3.009999916E-2,-9.939999878E-2,3.460525677E-1
9.180000000E0,-2.223999947E-1,2.019999921E-2,-1.092000008E-1,2.485848704E-1
9.190000000E0,-1.536999941E-1,6.920000166E-2,-8.959999681E-2,1.908939178E-1
9.200000000E0,-1.437999904E-1,6.909999996E-2,-7.000000030E-2,1.742218335E-1
9.210000000E0,-1.048000008E-1,1.180999950E-1,-7.000000030E-2,1.727155147E-1
9.220000000E0,-1.341999918E-1,1.472999901E-1,-7.000000030E-2,2.112035154E-1
9.230000000E0,-1.341999918E-1,1.964000016E-1,-5.040000007E-2,2.431517190E-1
9.240000000E0,-1.537999958E-1,2.651000023E-1,-2.089999989E-2,3.071958006E-1
9.250000000E0,-1.245999932E-1,2.160999924E-1,-5.040000007E-2,2.544887523E-1
9.260000000E0,-1.345999986E-1,2.748999894E-1,-7.000000030E-2,3.139859293E-1
9.270000000E0,-1.149999946E-1,2.554999888E-1,-7.000000030E-2,2.887996591E-1
9.280000000E0,-1.345999986E-1,2.556000054E-1,-1.300000004E-3,2.888775041E-1
9.290000000E0,-1.837999970E-1,2.556000054E-1,-3.079999983E-2,3.163264795E-1
9.300000000E0,-1.737999916E-1,2.360000014E-1,-1.300000004E-3,2.930940596E-1
9.310000000E0,-1.932999939E-1,2.459999919E-1,-1.300000004E-3,3.128619083E-1
9.320000000E0,-2.520000041E-1,2.557999790E-1,-7.000000030E-2,3.658382584E-1
9.330000000E0,-3.304999769E-1,2.363999933E-1,-8.959999681E-2,4.161049759E-1
9.340000000E0,-3.892000020E-1,2.458999902E-1,-1.092000008E-1,4.731470034E-1
9.350000000E0,-3.209999800E-1,1.674000025E-1,-5.040000007E-2,3.655186835E-1
9.360000000E0,-2.818999887E-1,1.083999947E-1,-5.040000007E-2,3.061998081E-1
9.370000000E0,-2.624000013E-1,7.919999957E-2,-7.000000030E-2,2.828893788E-1
9.380000000E0,-2.624000013E-1,3.019999899E-2,-1.109999977E-2,2.643652977E-1
9.390000000E0,-2.622999847E-1,9.999999311E-4,-5.040000007E-2,2.671000599E-1
9.400000000E0,-1.935999990E-1,-8.399999700E-3,-5.040000007E-2,2.002290678E-1
9.410000000E0,-2.035999894E-1,-3.749999776E-2,-2.089999989E-2,2.080769461E-1
9.420000000E0,-2.134999931E-1,-2.789999917E-2,-5.040000007E-2,2.211352912E-1
9.430000000E0,-2.721000016E-1,-4.749999940E-2,-4.059999809E-2,2.791827728E-1
9.440000000E0,-2.714999914E-1,-1.158999950E-1,-5.029999837E-2,2.994580839E-1
9.450000000E0,-2.317999899E-1,-1.256999969E-1,-1.109999977E-2,2.639222131E-1
9.460000000E0,-2.511000037E-1,-1.256999969E-1,-3.070000000E-2,2.824786560E-1
9.470000000E0,-2.996999919E-1,-1.550000012E-1,-2.089999989E-2,3.380560538E-1
9.480000000E0,-9.349999577E-2,-1.354999989E-1,-1.092000008E-1,1.975528767E-1
9.490000000E0,-2.502999902E-1,-1.252999902E-1,1.819999889E-2,2.805020723E-1
9.500000000E0,-3.281999826E-1,-1.451999992E-1,-1.189999953E-1,3.780995468E-1
9.510000000E0,-2.594999969E-1,-9.619999677E-2,-3.070000000E-2,2.784549834E-1
9.520000000E0,-2.484999895E-1,-1.250000000E-1,-4.050000012E-2,2.811005066E-1
9.530000000E0,-1.794999987E-1,-1.349999905E-1,-3.070000000E-2,2.266886344E-1
9.540000000E0,-1.396999955E-1,-1.645999998E-1,-6.009999663E-2,2.241010002E-1
9.550000000E0,-1.097999960E-1,-2.137999982E-1,-3.070000000E-2,2.422993362E-1
9.560000000E0,-1.388999969E-1,-2.040999979E-1,-1.287000030E-1,2.784128392E-1
9.570000000E0,-1.188999936E-1,-1.450999975E-1,-7.970000058E-2,2.038217551E-1
9.580003125E0,-1.283999979E-1,-2.238999903E-1,-5.029999837E-2,2.629597973E-1
9.590000000E0,-2.653999925E-1,-2.926999927E-1,8.689999580E-2,4.045516666E-1
9.600000000E0,-2.153999954E-1,-2.538000047E-1,-1.188999936E-1,3.534809880E-1
9.610000000E0,-1.948999912E-1,-2.140000015E-1,-7.970000058E-2,3.002234123E-1
9.620000000E0,-1.842999905E-1,-2.044999897E-1,-2.080000006E-2,2.760785619E-1
9.630000000E0,-1.934999973E-1,-1.261999905E-1,-5.029999837E-2,2.364292207E-1
9.640000000E0,-1.044999957E-1,-1.261999905E-1,-2.080000006E-2,1.651645444E-1
9.650000000E0,-1.922999918E-1,-9.690000117E-2,-1.199999941E-3,2.153377280E-1
9.660000000E0,-2.211999893E-1,-8.720000088E-2,-3.059999831E-2,2.397282531E-1
9.670000000E0,-1.816999912E-1,-1.070000008E-1,-8.949999511E-2,2.290723381E-1
9.680000000E0,-1.715999991E-1,-1.071999967E-1,-7.970000058E-2,2.174637650E-1
9.690000000E0,-2.006999999E-1,-1.269000024E-1,-4.039999843E-2,2.408656481E-1
9.700000000E0,-2.005999982E-1,-1.758999974E-1,-4.039999843E-2,2.698394490E-1
9.710000000E0,-1.414999962E-1,-1.661999971E-1,-3.059999831E-2,2.204110883E-1
9.720000000E0,-1.019999981E-1,-1.270999908E-1,-4.039999843E-2,1.679004680E-1
9.730000000E0,-1.605999917E-1,-1.761000007E-1,-1.090999991E-1,2.621190138E-1
9.740000000E0,-9.149999917E-2,-1.859000027E-1,-5.999999866E-2,2.157105948E-1
9.750000000E0,-6.189999729E-2,-1.761000007E-1,-3.059999831E-2,1.891538523E-1
9.760000000E0,-9.070000052E-2,-1.859000027E-1,-4.039999843E-2,2.107545041E-1
9.770000000E0,-1.290999949E-1,-3.037000000E-1,-5.999999866E-2,3.354109398E-1
9.780000000E0,-1.484999955E-1,-2.547999918E-1,-5.999999866E-2,3.009572799E-1
9.790000000E0,-1.480000019E-1,-3.037000000E-1,-5.999999866E-2,3.431292620E-1
9.800000000E0,-1.770000011E-1,-3.037000000E-1,-1.384999901E-1,3.778160103E-1
9.810001563E0,-1.571999937E-1,-2.252999991E-1,-2.080000006E-2,2.755078359E-1
9.820003125E0,-1.963000000E-1,-2.644999921E-1,-3.059999831E-2,3.308025026E-1
9.830000000E0,-2.841999829E-1,-2.644999921E-1,-1.099999994E-2,3.883952576E-1
9.840000000E0,-3.132999837E-1,-2.446999997E-1,1.829999872E-2,3.979571078E-1
9.850000000E0,-3.719999790E-1,-1.665000021E-1,-5.020000041E-2,4.106412974E-1
9.860000000E0,-3.127000034E-1,-2.057999969E-1,-4.039999843E-2,3.765197082E-1
9.870000000E0,-1.946999878E-1,-2.354999930E-1,-6.979999691E-2,3.134332010E-1
9.880000000E0,-2.037999928E-1,-2.947999835E-1,-5.020000041E-2,3.618860420E-1
9.890000000E0,-1.639000028E-1,-2.067999989E-1,-5.999999866E-2,2.706094054E-1
9.900000000E0,-2.513000071E-1,-1.284999996E-1,-1.199999941E-3,2.822505686E-1
9.910000000E0,-2.407999933E-1,-1.483999938E-1,-1.199999941E-3,2.828579766E-1
9.920000000E0,-1.718999892E-1,-1.586999893E-1,-1.580999941E-1,2.823666075E-1
9.930000000E0,-1.027999967E-1,-1.296999902E-1,-5.999999866E-2,1.760395598E-1
9.940000000E0,-1.606999934E-1,-1.692000031E-1,-1.482999921E-1,2.764887278E-1
9.950000000E0,-2.092999965E-1,-1.596999913E-1,-2.080000006E-2,2.640894087E-1
9.960000000E0,-8.150000125E-2,-1.305000037E-1,-8.940000087E-2,1.779462316E-1
9.970000000E0,-8.079999685E-2,-1.211999953E-1,-6.979999691E-2,1.615243570E-1
9.980000000E0,-2.365999967E-1,-1.609999985E-1,-1.187999994E-1,3.098612557E-1
9.990000000E0,4.910000041E-2,-1.811999977E-1,-1.973000020E-1,2.723445244E-1
1.000000000E1,-3.222999871E-1,-9.299999475E-2,-1.875000000E-1,3.842948486E-1
1.001000000E1,-2.917999923E-1,1.449999958E-2,-8.940000087E-2,3.055320698E-1
1.002000000E1,-2.034999877E-1,-1.324999928E-1,-8.940000087E-2,2.587679525E-1
1.003000000E1,-2.816999853E-1,4.199999850E-3,-1.099999994E-3,2.817334409E-1
1.004000000E1,-6.539999694E-2,-2.705000043E-1,-1.678999960E-1,3.250197234E-1
1.005000000E1,1.429999992E-2,-9.420000017E-2,7.719999552E-2,1.226293983E-1
1.006000000E1,-4.799999762E-3,-2.612999976E-1,6.740000099E-2,2.698953295E-1
1.007000000E1,-8.249999583E-2,-7.519999892E-2,-5.999999866E-2,1.267331408E-1
1.008000000E1,-1.409000009E-1,-1.440999955E-1,-1.973000020E-1,2.820370716E-1
1.009000000E1,-4.239999875E-2,-7.559999824E-2,8.599999361E-3,8.710384387E-2
1.010000000E1,-1.886999905E-1,1.260000002E-2,-6.979999691E-2,2.015898956E-1
1.011000000E1,-2.272000015E-1,6.149999797E-2,-8.940000087E-2,2.517825462E-1
1.012000000E1,-6.087999940E-1,-1.149999946E-1,3.799999878E-2,6.207305626E-1
1.013000000E1,-3.838000000E-1,-1.640999913E-1,-4.039999843E-2,4.193607123E-1
1.014000000E1,-2.265999913E-1,-2.030999959E-1,-4.030000046E-2,3.069548084E-1
1.015000000E1,-3.535999954E-1,3.260000050E-2,1.458999962E-1,3.839043183E-1
1.016000000E1,-3.434999883E-1,8.169999719E-2,1.262999922E-1,3.749917593E-1
1.017000000E1,-2.061000019E-1,1.696999967E-1,8.599999361E-3,2.671128220E-1
1.018000000E1,-2.349999994E-1,2.675999999E-1,-3.049999848E-2,3.574423164E-1
1.019000000E1,-3.915999830E-1,1.398999989E-1,-1.089999974E-1,4.298878409E-1
1.020000000E1,-6.466999650E-1,4.830999970E-1,-3.933999836E-1,8.979810683E-1
1.021000000E1,-2.909999900E-2,3.461000025E-1,-2.462999970E-1,4.257883397E-1
1.022000000E1,-2.254000008E-1,2.479999959E-1,1.458999962E-1,3.655078210E-1
1.023000000E1,-4.599999785E-1,2.766000032E-1,3.321999907E-1,6.312403472E-1
1.024000000E1,-4.497999847E-1,-8.630000055E-2,4.302999973E-1,6.284312246E-1
1.025000000E1,-5.378999710E-1,-1.841999888E-1,-1.481999904E-1,5.875621260E-1
1.026000000E1,-3.418000042E-1,-1.447999924E-1,-3.344999850E-1,4.996844211E-1
1.027000000E1,-2.633999884E-1,-1.253999919E-1,-1.873999983E-1,3.467325644E-1
1.028000000E1,-6.809999794E-2,-2.234999985E-1,-5.999999866E-2,2.412257425E-1
1.029000000E1,1.468999982E-1,-7.639999688E-2,-1.286000013E-1,2.096533552E-1
1.030000000E1,-1.669999957E-1,3.170000017E-2,-2.953000069E-1,3.407286055E-1
1.031000000E1,-1.473999918E-1,-9.519999474E-2,-2.364999950E-1,2.944860679E-1
1.032000000E1,1.068999991E-1,1.599999964E-1,2.439999878E-1,3.107468467E-1
1.033000000E1,-2.459999919E-1,-2.032999992E-1,-8.940000087E-2,3.314200444E-1
1.034000000E1,-1.482999921E-1,9.070000052E-2,-1.875000000E-1,2.556865811E-1
1.035000000E1,-2.949000001E-1,-1.636999995E-1,-3.443000019E-1,4.819815257E-1
1.036000000E1,-6.929999590E-2,-1.342999935E-1,-4.030000046E-2,1.564067381E-1
1.037000000E1,-3.341999948E-1,3.000000026E-3,-9.919999540E-2,3.486248350E-1
1.038000000E1,-2.162999958E-1,-1.141999960E-1,-1.090000011E-2,2.448390027E-1
1.039000000E1,-1.193999946E-1,1.359999925E-2,1.066999957E-1,1.607053446E-1
1.040000000E1,-1.782999933E-1,-1.331999898E-1,8.709999919E-2,2.389969346E-1
1.041000000E1,-3.457999825E-1,6.300000101E-2,-2.070000023E-2,3.521010055E-1
1.042000000E1,-2.768999934E-1,-3.469999880E-2,-2.658999860E-1,3.854614103E-1
1.043000000E1,-8.109999448E-2,-1.323999912E-1,-1.187999994E-1,1.955004005E-1
1.044000000E1,-2.382999957E-1,-4.999999888E-3,-4.030000046E-2,2.417353470E-1
1.045000000E1,-2.583000064E-1,-2.303999960E-1,-8.940000087E-2,3.574848411E-1
1.046000000E1,-1.606999934E-1,-1.420999914E-1,-1.089999974E-1,2.406198140E-1
1.047000000E1,-1.609999985E-1,-2.793999910E-1,-3.049999848E-2,3.239067835E-1
1.048000000E1,-2.002999932E-1,-2.105999887E-1,-5.009999871E-2,2.949278766E-1
1.049000000E1,-1.806000024E-1,-2.496999949E-1,-1.089999974E-1,3.268752786E-1
1.050000000E1,-7.279999554E-2,-1.709000021E-1,-4.030000046E-2,1.900808778E-1
1.051000000E1,-1.216999963E-1,-1.511999965E-1,-6.979999691E-2,2.062628604E-1
1.052000000E1,-1.215999946E-1,-1.314999908E-1,-6.969999522E-2,1.921897386E-1
1.053000000E1,-1.609999985E-1,-1.017999947E-1,-5.989999697E-2,1.996803647E-1
1.054000000E1,-1.119999960E-1,-1.507000029E-1,3.799999878E-2,1.915684992E-1
1.055000000E1,-1.710999906E-1,-1.014999971E-1,7.729999721E-2,2.134308922E-1
1.056000000E1,-2.397999913E-1,-1.797000021E-1,8.599999361E-3,2.997833994E-1
1.057000000E1,-1.419999897E-1,-6.179999933E-2,-5.009999871E-2,1.627674626E-1
1.058000000E1,-4.409999773E-2,-2.184000015E-1,-5.009999871E-2,2.283711460E-1
1.059000000E1,-1.819999963E-1,-4.160000011E-2,-3.049999848E-2,1.891687304E-1
1.060000000E1,-2.113999873E-1,-9.019999951E-2,-6.969999522E-2,2.401751109E-1
1.061000000E1,-1.331999898E-1,-8.980000019E-2,-1.099999994E-3,1.606470893E-1
1.062000000E1,-1.334999949E-1,-5.999999866E-2,-1.090000011E-2,1.467687244E-1
1.063000000E1,-8.469999582E-2,-6.949999928E-2,-5.989999697E-2,1.248693270E-1
1.064000000E1,-1.436000019E-1,-4.949999973E-2,-7.949999720E-2,1.714393773E-1
1.065000000E1,-3.104999959E-1,-5.929999799E-2,-8.929999918E-2,3.284832219E-1
1.066000000E1,-2.127999961E-1,-1.177999973E-1,-9.910000116E-2,2.626432713E-1
1.067000000E1,-2.522999942E-1,1.939999871E-2,-5.009999871E-2,2.579566958E-1
1.068000000E1,-2.522000074E-1,9.800000116E-3,-1.090000011E-2,2.526256000E-1
1.069000000E1,-3.014999926E-1,-4.879999906E-2,-6.969999522E-2,3.132758765E-1
1.070000000E1,-3.113999963E-1,-4.859999940E-2,-1.384000033E-1,3.442186493E-1
1.071000000E1,-2.724999785E-1,-9.730000049E-2,-9.910000116E-2,3.058501898E-1
1.072000000E1,-2.140000015E-1,-1.262999922E-1,-8.929999918E-2,2.640495759E-1
1.073000000E1,-1.357000023E-1,-1.260000020E-1,-3.049999848E-2,1.876718973E-1
1.074000000E1,-1.162999943E-1,-1.845999956E-1,-6.969999522E-2,2.290435251E-1
1.075000000E1,-1.261000037E-1,-1.645999998E-1,-5.989999697E-2,2.158295172E-1
1.076000000E1,-6.740000099E-2,-1.250000000E-1,-4.030000046E-2,1.476206292E-1
1.077000000E1,-9.699999541E-2,-1.343999952E-1,-9.999999311E-4,1.657508909E-1
1.078000000E1,-1.656999886E-1,-1.534999907E-1,-2.070000023E-2,2.268198038E-1
1.079000000E1,-1.264999956E-1,-1.727999896E-1,-2.070000023E-2,2.151524466E-1
1.080000000E1,-2.144999951E-1,-1.528999954E-1,-8.929999918E-2,2.781423131E-1
1.081000000E1,-2.142999917E-1,-1.134999990E-1,-8.929999918E-2,2.584206379E-1
1.082000000E1,-1.454999894E-1,-2.499999851E-2,-5.009999871E-2,1.559014327E-1
1.083000000E1,-1.651999950E-1,-4.470000044E-2,-3.039999865E-2,1.738197006E-1
1.084000000E1,-8.639999479E-2,1.125999987E-1,-6.969999522E-2,1.581196008E-1
1.085000000E1,-6.629999727E-2,7.369999588E-2,-4.019999877E-2,1.069739171E-1
1.086000000E1,-7.609999925E-2,4.449999705E-2,-5.979999900E-2,1.065246427E-1
1.087000000E1,-1.543999910E-1,5.449999869E-2,-7.949999720E-2,1.820160890E-1
1.088000000E1,-2.615999877E-1,-8.259999752E-2,-4.999999702E-2,2.788499828E-1
1.089000000E1,-2.709999979E-1,5.499999970E-3,-9.910000116E-2,2.886036366E-1
1.090000000E1,-1.331999898E-1,7.419999689E-2,-4.019999877E-2,1.576829627E-1
1.091000000E1,-1.231999993E-1,9.389999509E-2,-4.999999702E-2,1.627742259E-1
1.092000000E1,-6.390000135E-2,1.527999938E-1,2.829999849E-2,1.680236239E-1
1.093000000E1,-1.316999942E-1,1.529999971E-1,-1.774999946E-1,2.688124545E-1
1.094000000E1,-1.213999987E-1,1.826999933E-1,-4.999999702E-2,2.249827703E-1
1.095000000E1,-2.583999932E-1,1.339000016E-1,3.819999844E-2,2.935285451E-1
1.096000000E1,-2.192000002E-1,1.142999977E-1,8.700000122E-3,2.473637394E-1
1.097000000E1,-3.263999820E-1,1.437000036E-1,-1.383000016E-1,3.825095159E-1
1.098000000E1,-2.671000063E-1,1.339000016E-1,-4.999999702E-2,3.029383164E-1
1.099000000E1,-1.888999939E-1,1.529999971E-1,-1.185999960E-1,2.704776624E-1
1.100000000E1,-7.050000131E-2,1.633999944E-1,-4.019999877E-2,1.824440962E-1
1.101000000E1,-1.876000017E-1,1.439999938E-1,-3.039999865E-2,2.384405980E-1
1.102000000E1,-2.360000014E-1,1.341999918E-1,-1.087999940E-1,2.924774815E-1
1.103000000E1,-3.041999936E-1,8.540000021E-2,-2.049999870E-2,3.166244559E-1
1.104000000E1,-3.035999835E-1,2.031999975E-1,-4.999999702E-2,3.687318655E-1
1.105000000E1,-2.637999952E-1,2.031999975E-1,-6.960000098E-2,3.401835337E-1
1.106000000E1,-1.551999897E-1,3.014999926E-1,-7.939999551E-2,3.482723670E-1
1.107000000E1,-7.629999518E-2,3.898999989E-1,-4.989999905E-2,4.004169181E-1
1.108000000E1,-8.559999615E-2,3.508999944E-1,-6.960000098E-2,3.678346443E-1
1.109000000E1,-6.560000032E-2,3.807999790E-1,-1.773999929E-1,4.251855378E-1
1.110000000E1,-6.520000100E-2,3.025999963E-1,-8.999999845E-4,3.095458091E-1
1.111000000E1,-1.039999947E-1,3.321000040E-1,-9.899999946E-2,3.618112926E-1
1.112000000E1,-3.588999808E-1,1.649999917E-1,-9.899999946E-2,4.072286745E-1
1.113000000E1,-2.999999821E-1,7.689999789E-2,-5.969999731E-2,3.154008380E-1
1.114000000E1,-2.412000000E-1,1.261999905E-1,1.068999991E-1,2.924576678E-1
1.115000000E1,-1.917999983E-1,2.829999849E-2,-1.069999952E-2,1.941716232E-1
1.116000000E1,-2.011999935E-1,1.067999974E-1,-1.773999929E-1,2.887186075E-1
1.117000000E1,-3.576999903E-1,2.829999849E-2,-2.049999870E-2,3.594028699E-1
1.118000000E1,-2.299999893E-1,3.849999979E-2,-4.989999905E-2,2.384790451E-1
1.119000000E1,-1.611000001E-1,-1.989999972E-2,-8.999999845E-4,1.623269233E-1
1.120000000E1,-6.279999763E-2,-5.929999799E-2,-1.069999952E-2,8.703343870E-2
1.121000000E1,-6.269999593E-2,9.300000034E-3,-1.871999949E-1,1.976401214E-1
1.122000000E1,-6.239999831E-2,-5.900000036E-2,-7.930000126E-2,1.168899056E-1
1.123000000E1,-6.229999661E-2,-3.920000046E-2,8.729999512E-2,1.141893986E-1
1.124000000E1,-9.160000086E-2,-1.175999939E-1,-1.086999997E-1,1.844885055E-1
1.125000000E1,-9.139999747E-2,-1.175999939E-1,-1.577999890E-1,2.169897570E-1
1.126000000E1,-9.109999985E-2,-2.449999899E-1,-1.184999943E-1,2.869955638E-1
1.127000000E1,-1.692999899E-1,-1.172999963E-1,1.166999936E-1,2.367290946E-1
1.128000000E1,-6.099999696E-2,-2.449999899E-1,-2.263999879E-1,3.391208475E-1
1.129000000E1,-6.059999764E-2,-6.859999895E-2,-9.889999777E-2,1.347572971E-1
1.130000000E1,-1.286000013E-1,-2.258999944E-1,-4.010000080E-2,2.630147864E-1
1.131000000E1,-1.084999964E-1,-3.337000012E-1,-1.059999969E-2,3.510559785E-1
1.132000000E1,-1.862999946E-1,-2.154999971E-1,8.899999782E-3,2.850037662E-1
1.133000000E1,-1.269000024E-1,-4.510999918E-1,-7.930000126E-2,4.752718205E-1
1.134000000E1,-1.066999957E-1,-4.801999927E-1,-6.949999928E-2,4.967969122E-1
1.135000000E1,-1.455999911E-1,-4.606999755E-1,6.769999862E-2,4.878802257E-1
1.136000000E1,-4.729999974E-2,-4.606999755E-1,-5.969999731E-2,4.669537954E-1
1.137000000E1,5.099999905E-2,-3.919000030E-1,-1.282999963E-1,4.155087259E-1
1.138000000E1,1.099999994E-1,-3.720999956E-1,1.869999990E-2,3.884689133E-1
1.139000000E1,1.692999899E-1,-2.834999859E-1,-5.959999934E-2,3.355396974E-1
1.140000000E1,4.230000079E-2,-2.441999912E-1,-1.479000002E-1,2.886127784E-1
1.141000000E1,-3.559999913E-2,-2.146999985E-1,-3.019999899E-2,2.197168388E-1
1.142000000E1,-3.500000015E-2,-1.159999967E-1,-3.999999911E-2,1.275970186E-1
1.143000000E1,-6.399999559E-2,-1.260000020E-1,-3.019999899E-2,1.445131132E-1
1.144000000E1,-5.379999802E-2,-4.769999906E-2,-1.772999913E-1,1.913243753E-1
1.145000000E1,1.480000000E-2,5.009999871E-2,-8.909999579E-2,1.032853287E-1
1.146000000E1,5.499999970E-3,2.089999989E-2,-1.059999969E-2,2.407114431E-2
1.147000000E1,-2.329999954E-2,7.959999889E-2,-7.919999957E-2,1.146808168E-1
1.148000000E1,-3.269999847E-2,-1.850000024E-2,-1.184999943E-1,1.243132678E-1
1.149000000E1,-8.119999617E-2,-2.809999883E-2,-8.899999410E-2,1.237095318E-1
1.150000000E1,-1.101999953E-1,-2.819999866E-2,-3.019999899E-2,1.176916260E-1
1.151000000E1,-4.109999910E-2,-1.950999945E-1,-3.999999911E-2,2.033549058E-1
1.152000000E1,-5.029999837E-2,-3.859999776E-2,-7.919999957E-2,1.014528935E-1
1.153000000E1,-4.949999973E-2,-1.172999963E-1,-3.999999911E-2,1.334523849E-1
1.154000000E1,6.889999658E-2,5.959999934E-2,1.869999990E-2,9.300031960E-2
1.155000000E1,-4.800000042E-2,1.185999960E-1,-7.999999798E-4,1.279476420E-1
1.156000000E1,-4.729999974E-2,2.979999967E-2,-5.959999934E-2,8.171590957E-2
1.157000000E1,-1.644999981E-1,2.960000001E-2,-1.184000000E-1,2.048291224E-1
1.158000000E1,-1.932999939E-1,1.371999979E-1,1.869999990E-2,2.377780836E-1
1.159000000E1,-1.633999944E-1,6.839999557E-2,-4.979999736E-2,1.840058621E-1
1.160000000E1,-1.332999915E-1,1.564999968E-1,-2.039999887E-2,2.065848414E-1
1.161000000E1,-4.449999705E-2,1.660999954E-1,-7.999999798E-4,1.719595830E-1
1.162000000E1,-4.699999932E-3,1.755999923E-1,-3.019999899E-2,1.782399709E-1
1.163000000E1,1.549999975E-2,2.049999982E-1,-7.919999957E-2,2.203131616E-1
1.164000000E1,-4.239999875E-2,1.949999928E-1,-2.039999887E-2,2.005964034E-1
1.165000000E1,-4.199999943E-2,1.262999922E-1,-3.999999911E-2,1.389808905E-1
1.166000000E1,-1.296000034E-1,8.689999580E-2,-7.919999957E-2,1.749868854E-1
1.167000000E1,-1.094999984E-1,1.819999889E-2,-5.959999934E-2,1.259906724E-1
1.168000000E1,-5.029999837E-2,1.809999906E-2,-3.019999899E-2,6.139820633E-2
1.169000000E1,-3.979999945E-2,8.639999479E-2,-2.360999882E-1,2.545431270E-1
1.170000000E1,-3.909999877E-2,1.052999943E-1,9.719999880E-2,1.485420428E-1
1.171000000E1,-2.889999934E-2,2.679999918E-2,-2.360999882E-1,2.393671957E-1
1.172000000E1,1.090000011E-2,1.640000008E-2,8.899999782E-3,2.160972006E-2
1.173000000E1,-8.299999870E-3,-1.206999943E-1,-1.059999969E-2,1.214485019E-1
1.174000000E1,-8.639999479E-2,-5.240000039E-2,-4.979999736E-2,1.126532684E-1
1.175000000E1,-1.052000001E-1,-1.504999995E-1,-8.899999410E-2,2.040546222E-1
1.176000000E1,-1.634999961E-1,-1.115999967E-1,-1.479000002E-1,2.471056819E-1
1.177000000E1,-7.509999722E-2,-1.218999997E-1,1.869999990E-2,1.443928998E-1
1.178000000E1,-3.519999981E-2,-1.021999940E-1,-5.959999934E-2,1.234343497E-1
1.179000000E1,-3.489999846E-2,-4.389999807E-2,-1.085999981E-1,1.222259355E-1
1.180000000E1,-5.399999768E-2,-9.290000051E-2,-4.979999736E-2,1.184333128E-1
1.181000000E1,-9.259999543E-2,-1.223999932E-1,-2.039999887E-2,1.548311256E-1
1.182000000E1,-1.506000012E-1,-4.419999942E-2,-1.085999981E-1,1.908611010E-1
1.183000000E1,-1.990000010E-1,-8.389999717E-2,-1.184999943E-1,2.463380980E-1
1.184000000E1,-2.280000001E-1,-2.529999986E-2,-6.939999759E-2,2.396673731E-1
1.185000000E1,-1.787000000E-1,3.319999948E-2,2.850000001E-2,1.839787487E-1
1.186000000E1,-1.973999888E-1,3.269999847E-2,-1.086999997E-1,2.277097613E-1
1.187000000E1,-1.868999898E-1,1.499999911E-1,-3.999999911E-2,2.429642020E-1
1.188000000E1,-1.860999912E-1,1.300999969E-1,-5.959999934E-2,2.347581220E-1
1.189000000E1,-2.049999982E-1,2.081999928E-1,-9.889999777E-2,3.084695217E-1
1.190000000E1,-2.431999892E-1,1.684999913E-1,4.809999838E-2,2.997533847E-1
1.191000000E1,-2.626000047E-1,-3.739999980E-2,-1.086999997E-1,2.866587037E-1
1.192000000E1,-2.520999908E-1,1.384999901E-1,-3.019999899E-2,2.892208370E-1
1.193000000E1,-2.129999995E-1,7.919999957E-2,-3.019999899E-2,2.292458935E-1
1.194000000E1,-1.730999947E-1,1.669999957E-1,-8.909999579E-2,2.564983742E-1
1.195000000E1,-1.138999984E-1,2.060000002E-1,-7.999999798E-4,2.353929687E-1
1.196000000E1,-1.229999959E-1,1.765999943E-1,-8.909999579E-2,2.329278134E-1
1.197000000E1,-1.419999897E-1,2.157999873E-1,-5.959999934E-2,2.651146762E-1
1.198000000E1,-1.906999946E-1,9.809999913E-2,-7.930000126E-2,2.286451136E-1
1.199000000E1,-2.780999839E-1,-1.999999949E-4,-3.019999899E-2,2.797350193E-1
1.200000000E1,-2.773999870E-1,5.859999731E-2,-3.999999911E-2,2.863297267E-1
1.201000000E1,-2.666999996E-1,-5.929999799E-2,-8.909999579E-2,2.873746488E-1
1.202000000E1,-2.953000069E-1,9.730000049E-2,-7.999999798E-4,3.109180345E-1
